48188,chinese,spring onions
48188,chinese,garlic
48188,chinese,carrots
48188,chinese,peanuts
48188,chinese,ginger
48188,chinese,rice vinegar
48188,chinese,chicken thighs
48188,chinese,fresh coriander
48188,chinese,szechwan peppercorns
48188,chinese,runny honey
48188,chinese,cucumber
48188,chinese,red chili peppers
48188,chinese,cress
48188,chinese,cornflour
48188,chinese,oil
34765,french,white sugar
34765,french,heavy cream
34765,french,egg yolks
34765,french,chocolate chips
34765,french,vanilla extract
8496,mexican,chicken stock
8496,mexican,guajillo chiles
8496,mexican,coarse salt
8496,mexican,ancho chile pepper
8496,mexican,avocado
8496,mexican,white corn tortillas
8496,mexican,lime wedges
8496,mexican,garlic cloves
8496,mexican,dried oregano
8496,mexican,serrano chilies
8496,mexican,white onion
8496,mexican,vine ripened tomatoes
8496,mexican,fresh lime juice
8496,mexican,black peppercorns
8496,mexican,fresh coriander
8496,mexican,peanut oil
8496,mexican,plum tomatoes
9514,korean,soy sauce
9514,korean,rice wine
9514,korean,garlic
9514,korean,kimchi
9514,korean,chicken broth
9514,korean,kosher salt
9514,korean,ginger
9514,korean,scallions
9514,korean,chile powder
9514,korean,pork belly
9514,korean,sesame oil
9514,korean,rice vinegar
9514,korean,canola oil
9514,korean,sugar
9514,korean,shiitake
9514,korean,white rice
9514,korean,medium firm tofu
32503,indian,eggs
32503,indian,meat
32503,indian,red food coloring
32503,indian,serrano chile
32503,indian,kosher salt
32503,indian,paprika
32503,indian,corn starch
32503,indian,soy sauce
32503,indian,chicken wing drummettes
32503,indian,garlic
32503,indian,canola oil
32503,indian,flour
32503,indian,ginger
32503,indian,chutney
38665,japanese,sake
38665,japanese,pepper
38665,japanese,soy sauce
38665,japanese,salt
38665,japanese,sugar
38665,japanese,mirin
38665,japanese,boneless chicken thighs
215,mexican,lime wedges
215,mexican,corn
215,mexican,queso fresco
215,mexican,chili powder
26535,italian,garlic bulb
26535,italian,extra-virgin olive oil
26535,italian,parmesan cheese
26535,italian,plum tomatoes
26535,italian,fat-free reduced-sodium chicken broth
26535,italian,gnocchi
26535,italian,sage leaves
26535,italian,cracked black pepper
3579,southern_us,grapeseed oil
3579,southern_us,kosher salt
3579,southern_us,wondra flour
3579,southern_us,ground red pepper
3579,southern_us,boneless chicken skinless thigh
3579,southern_us,peanut butter
34677,british,worcestershire sauce
34677,british,filet
34677,british,frozen pastry puff sheets
34677,british,garlic
34677,british,ground black pepper
34677,british,heavy cream
34677,british,onions
34677,british,fresh thyme leaves
34677,british,salt
25878,italian,eggplant
25878,italian,spaghetti
25878,italian,peeled tomatoes
25878,italian,salt
25878,italian,fresh basil
25878,italian,chees fresh mozzarella
25878,italian,olive oil
25878,italian,garlic cloves
1806,mexican,guacamole
1806,mexican,cilantro leaves
1806,mexican,hot pepper sauce
1806,mexican,cheese
1806,mexican,cooked chicken breasts
1806,mexican,corn tortilla chips
1806,mexican,spring onions
1806,mexican,salsa
1806,mexican,jalapeno chilies
1806,mexican,crème fraîche
7855,french,fresh thyme
7855,french,cracked black pepper
7855,french,bay leaf
7855,french,water
7855,french,dry white wine
7855,french,all-purpose flour
7855,french,bread ciabatta
7855,french,beef stock
7855,french,gruyere cheese
7855,french,unsalted butter
7855,french,sea salt
7855,french,yellow onion
20443,chinese,low sodium soy sauce
20443,chinese,olive oil
20443,chinese,boneless skinless chicken breasts
20443,chinese,purple onion
20443,chinese,toasted sesame oil
20443,chinese,brown sugar
20443,chinese,sesame seeds
20443,chinese,crushed red pepper flakes
20443,chinese,rice vinegar
20443,chinese,grape tomatoes
20443,chinese,fresh ginger
20443,chinese,mandarin oranges
20443,chinese,salt
20443,chinese,pepper
20443,chinese,black sesame seeds
20443,chinese,garlic
20443,chinese,mixed greens
138,greek,olive oil
138,greek,plum tomatoes
138,greek,fresh thyme leaves
138,greek,feta cheese
138,greek,oil cured olives
138,greek,freshly ground pepper
34651,southern_us,water
34651,southern_us,butter
34651,southern_us,onions
34651,southern_us,bone-in chicken breast halves
34651,southern_us,baking powder
34651,southern_us,all-purpose flour
34651,southern_us,condensed cream of chicken soup
34651,southern_us,ground black pepper
34651,southern_us,salt
34651,southern_us,chicken broth
34651,southern_us,milk
34651,southern_us,vegetable shortening
2046,japanese,brown sugar
2046,japanese,water
2046,japanese,boneless chicken breast
2046,japanese,rice vinegar
2046,japanese,canola oil
2046,japanese,chicken stock
2046,japanese,sweet chili sauce
2046,japanese,sesame seeds
2046,japanese,red pepper flakes
2046,japanese,corn starch
2046,japanese,soy sauce
2046,japanese,honey
2046,japanese,sesame oil
2046,japanese,garlic cloves
2046,japanese,ground ginger
2046,japanese,pepper
2046,japanese,chili paste
2046,japanese,salt
2046,japanese,panko breadcrumbs
46180,italian,miniature chocolate chips
46180,italian,sugar
46180,italian,pound cake
46180,italian,ricotta cheese
48425,mexican,chili flakes
48425,mexican,avocado
48425,mexican,jalapeno chilies
48425,mexican,feta cheese
48425,mexican,tortilla wraps
48425,mexican,hummus
46543,chinese,mushrooms
46543,chinese,carrots
46543,chinese,cashew nuts
46543,chinese,soy sauce
46543,chinese,vegetable oil
46543,chinese,celery
46543,chinese,chicken broth
46543,chinese,chicken breasts
46543,chinese,corn starch
46543,chinese,water chestnuts
46543,chinese,pea pods
46543,chinese,onions
3801,italian,sea salt
3801,italian,red bell pepper
3801,italian,eggs
3801,italian,garlic
3801,italian,bacon
3801,italian,crushed red pepper
3801,italian,italian sausage
3801,italian,basil
3801,italian,onions
10179,italian,leg of lamb
10179,italian,sea salt
10179,italian,fresh rosemary
10179,italian,garlic cloves
21468,mexican,vegetable oil cooking spray
21468,mexican,flour tortillas
21468,mexican,salsa
21468,mexican,sliced green onions
21468,mexican,green chile
21468,mexican,water
21468,mexican,non-fat sour cream
21468,mexican,iceberg lettuce
21468,mexican,white vinegar
21468,mexican,tomato sauce
21468,mexican,chili powder
21468,mexican,hot sauce
21468,mexican,ground cumin
21468,mexican,reduced fat monterey jack cheese
21468,mexican,pork
21468,mexican,garlic
21468,mexican,oregano
42182,southern_us,eggs
42182,southern_us,vanilla
42182,southern_us,french bread
42182,southern_us,whiskey
42182,southern_us,milk
42182,southern_us,margarine
42182,southern_us,raisins
42182,southern_us,sucralose sweetener
47080,thai,brown sugar
47080,thai,sesame oil
47080,thai,garlic cloves
47080,thai,curry powder
47080,thai,Thai red curry paste
47080,thai,coconut milk
47080,thai,cooked rice
47080,thai,fresh ginger
47080,thai,peeled shrimp
47080,thai,soy sauce
47080,thai,cilantro
47080,thai,red bell pepper
31346,mexican,water
31346,mexican,"dri oregano leaves, crush"
31346,mexican,cooked chicken
31346,mexican,corn tortillas
31346,mexican,Mexican cheese blend
31346,mexican,Campbell's Condensed Cream of Chicken Soup
31346,mexican,green chile
31346,mexican,chili powder
38486,french,minced garlic
38486,french,eggplant
38486,french,lemon juice
38486,french,tomatoes
38486,french,large egg whites
38486,french,salt
38486,french,reduced fat mayonnaise
38486,french,dried basil
38486,french,zucchini
38486,french,red bell pepper
38486,french,pepper
38486,french,olive oil
38486,french,dry bread crumbs
35827,french,black peppercorns
35827,french,beef broth
35827,french,olive oil
35827,french,filet mignon
35827,french,cognac
35827,french,butter
19874,russian,nutmeg
19874,russian,butter
19874,russian,thyme
19874,russian,pepper
19874,russian,beef broth
19874,russian,onions
19874,russian,light cream
19874,russian,lemon juice
19874,russian,eggs
19874,russian,salt
19874,russian,ground beef
16147,mexican,shredded cheddar cheese
16147,mexican,salsa
16147,mexican,Campbell's Condensed Tomato Soup
16147,mexican,water
16147,mexican,ground beef
16147,mexican,flour tortillas
19891,southern_us,diced pimentos
19891,southern_us,sugar
19891,southern_us,white cheddar cheese
19891,southern_us,granulated garlic
19891,southern_us,onion powder
19891,southern_us,cayenne pepper
19891,southern_us,cheddar cheese
19891,southern_us,white pepper
19891,southern_us,salt
19891,southern_us,mayonaise
19891,southern_us,paprika
19891,southern_us,cream cheese
4216,indian,peeled tomatoes
4216,indian,peanut oil
4216,indian,onions
4216,indian,mild curry powder
4216,indian,jalapeno chilies
4216,indian,garlic cloves
4216,indian,unsweetened coconut milk
4216,indian,fresh ginger
4216,indian,freshly ground pepper
4216,indian,large shrimp
4216,indian,sugar
4216,indian,salt
4216,indian,chopped cilantro
36807,italian,black pepper
36807,italian,olive oil
36807,italian,green onions
36807,italian,garlic cloves
36807,italian,water
36807,italian,leeks
36807,italian,salt
36807,italian,ground turkey
36807,italian,bread crumbs
36807,italian,reduced fat milk
36807,italian,linguine
36807,italian,corn starch
36807,italian,marsala wine
36807,italian,dried thyme
36807,italian,golden raisins
36807,italian,grated lemon zest
48329,thai,fish sauce
48329,thai,peanuts
48329,thai,boneless skinless chicken breasts
48329,thai,carrots
48329,thai,chicken stock
48329,thai,lime rind
48329,thai,granulated sugar
48329,thai,garlic
48329,thai,red bell pepper
48329,thai,rice stick noodles
48329,thai,ketchup
48329,thai,hot pepper sauce
48329,thai,vegetable oil
48329,thai,corn starch
48329,thai,eggs
48329,thai,lime juice
48329,thai,green onions
48329,thai,gingerroot
48329,thai,beansprouts
21270,italian,mozzarella cheese
21270,italian,pizza sauce
21270,italian,crescent rolls
21270,italian,italian sausage
21270,italian,pepperoni
36023,mexican,olive oil
36023,mexican,cilantro leaves
36023,mexican,corn tortillas
36023,mexican,cheddar cheese
36023,mexican,coarse salt
36023,mexican,freshly ground pepper
36023,mexican,iceberg lettuce
36023,mexican,avocado
36023,mexican,ground sirloin
36023,mexican,yellow onion
36023,mexican,dried oregano
36023,mexican,lime
36023,mexican,tomato salsa
36023,mexican,sour cream
36023,mexican,ground cumin
28091,southern_us,pepper
28091,southern_us,bay leaves
28091,southern_us,bacon slices
28091,southern_us,onions
28091,southern_us,leeks
28091,southern_us,butter
28091,southern_us,thyme sprigs
28091,southern_us,pork shoulder roast
28091,southern_us,dry white wine
28091,southern_us,salt
28091,southern_us,low sodium chicken broth
28091,southern_us,vegetable oil
28091,southern_us,garlic cloves
23480,thai,coconut milk
23480,thai,water
23480,thai,bamboo shoots
23480,thai,fish sauce
23480,thai,ground beef
23480,thai,red curry paste
26369,cajun_creole,boneless chicken skinless thigh
26369,cajun_creole,vegetable oil
26369,cajun_creole,beer
26369,cajun_creole,onions
26369,cajun_creole,chicken stock
26369,cajun_creole,gumbo file
26369,cajun_creole,all-purpose flour
26369,cajun_creole,celery
26369,cajun_creole,italian sausage
26369,cajun_creole,pepper
26369,cajun_creole,salt
26369,cajun_creole,shrimp
26369,cajun_creole,green bell pepper
26369,cajun_creole,bay leaves
26369,cajun_creole,cayenne pepper
26369,cajun_creole,cooked white rice
8909,vietnamese,eggs
8909,vietnamese,corn oil
8909,vietnamese,corn starch
8909,vietnamese,water
8909,vietnamese,all-purpose flour
8909,vietnamese,chile sauce
8909,vietnamese,sugar
8909,vietnamese,salt
8909,vietnamese,coconut milk
8909,vietnamese,corn kernels
8909,vietnamese,coconut cream
41897,chinese,lamb shanks
41897,chinese,dry sherry
41897,chinese,garlic cloves
41897,chinese,fresh ginger
41897,chinese,peanut oil
41897,chinese,boiling water
41897,chinese,steamed white rice
41897,chinese,chinese five-spice powder
41897,chinese,sliced green onions
41897,chinese,black bean garlic sauce
41897,chinese,dried shiitake mushrooms
41897,chinese,chopped cilantro fresh
5683,indian,minced garlic
5683,indian,yukon gold potatoes
5683,indian,ground coriander
5683,indian,onions
5683,indian,ground ginger
5683,indian,garbanzo beans
5683,indian,salt
5683,indian,ground cardamom
5683,indian,cauliflower
5683,indian,olive oil
5683,indian,diced tomatoes
5683,indian,cumin seed
5683,indian,ground turmeric
5683,indian,ground cinnamon
5683,indian,garam masala
5683,indian,cayenne pepper
5683,indian,coconut milk
816,southern_us,flour
816,southern_us,American cheese
816,southern_us,cream of tomato soup
816,southern_us,milk
816,southern_us,white sugar
816,southern_us,butter
15481,greek,pepper
15481,greek,salt
15481,greek,olive oil
15481,greek,sweet onion
15481,greek,dried oregano
15481,greek,tomatoes
15481,greek,fresh green bean
33394,japanese,black sesame seeds
33394,japanese,cayenne pepper
33394,japanese,soy sauce
33394,japanese,linguine
33394,japanese,fresh ginger
33394,japanese,rice vinegar
33394,japanese,green onions
33394,japanese,toasted sesame oil
35792,indian,red chili peppers
35792,indian,star anise
35792,indian,lemon juice
35792,indian,light brown sugar
35792,indian,fresh ginger
35792,indian,purple onion
35792,indian,mango
35792,indian,tumeric
35792,indian,cardamon
35792,indian,salt
35792,indian,ground cumin
35792,indian,cider vinegar
35792,indian,garlic
35792,indian,nigella seeds
42767,mexican,orange
42767,mexican,vegetable oil
42767,mexican,orange juice
42767,mexican,sugar
42767,mexican,large eggs
42767,mexican,salt
42767,mexican,lard
42767,mexican,piloncillo
42767,mexican,lime
42767,mexican,anise
42767,mexican,cinnamon sticks
42767,mexican,water
42767,mexican,dark rum
42767,mexican,all-purpose flour
8102,brazilian,manioc flour
8102,brazilian,sausage links
8102,brazilian,orange
8102,brazilian,kale
8102,brazilian,large eggs
8102,brazilian,bacon
8102,brazilian,ground coriander
8102,brazilian,breakfast sausage links
8102,brazilian,chorizo sausage
8102,brazilian,adobo style seasoning
8102,brazilian,white wine
8102,brazilian,fresh cilantro
8102,brazilian,olive oil
8102,brazilian,pork tenderloin
8102,brazilian,beef tenderloin
8102,brazilian,scallions
8102,brazilian,cooked white rice
8102,brazilian,ground cumin
8102,brazilian,pico de gallo
8102,brazilian,dried black beans
8102,brazilian,water
8102,brazilian,lime
8102,brazilian,unsalted butter
8102,brazilian,lemon
8102,brazilian,purple onion
8102,brazilian,ground cayenne pepper
8102,brazilian,greens
8102,brazilian,tomatoes
8102,brazilian,farofa
8102,brazilian,kosher salt
8102,brazilian,spanish onion
8102,brazilian,ground black pepper
8102,brazilian,bay leaves
8102,brazilian,garlic
8102,brazilian,ham hock
8102,brazilian,serrano chile
47862,italian,fresh basil
47862,italian,large eggs
47862,italian,yellow corn meal
47862,italian,water
47862,italian,cooked shrimp
47862,italian,fontina cheese
47862,italian,prosciutto
47862,italian,fresh chives
47862,italian,pizza doughs
30534,filipino,fish sauce
30534,filipino,large eggs
30534,filipino,garlic
30534,filipino,frozen peas
30534,filipino,white pepper
30534,filipino,sesame oil
30534,filipino,spam
30534,filipino,soy sauce
30534,filipino,green onions
30534,filipino,frozen corn
30534,filipino,cooked rice
30534,filipino,Sriracha
30534,filipino,vegetable oil
30534,filipino,carrots
39721,mexican,pico de gallo
39721,mexican,lime
39721,mexican,flank steak
39721,mexican,queso fresco
39721,mexican,corn tortillas
39721,mexican,kosher salt
39721,mexican,ground black pepper
39721,mexican,onion powder
39721,mexican,garlic
39721,mexican,soy sauce
39721,mexican,olive oil
39721,mexican,chili powder
39721,mexican,cilantro
39721,mexican,cumin
39721,mexican,lime juice
39721,mexican,guacamole
39721,mexican,apple cider vinegar
39721,mexican,fresh oregano
23627,british,lemon juice
23627,british,sugar
23627,british,gingerroot
23627,british,seville oranges
23102,mexican,jack cheese
23102,mexican,boneless skinless chicken breasts
23102,mexican,corn tortillas
23102,mexican,sweet onion
23102,mexican,cayenne pepper
23102,mexican,black beans
23102,mexican,red pepper
23102,mexican,cumin
23102,mexican,olive oil
23102,mexican,enchilada sauce
40956,mexican,red potato
40956,mexican,paprika
40956,mexican,yellow onion
40956,mexican,chopped cilantro
40956,mexican,ground black pepper
40956,mexican,chile de arbol
40956,mexican,fatback
40956,mexican,canola oil
40956,mexican,kosher salt
40956,mexican,ground pork
40956,mexican,ground coriander
40956,mexican,oregano
40956,mexican,apple cider vinegar
40956,mexican,garlic
40956,mexican,dried guajillo chiles
40956,mexican,ground cumin
31316,filipino,granulated sugar
31316,filipino,vanilla extract
31316,filipino,whole milk
31316,filipino,mango
31316,filipino,mung beans
31316,filipino,yams
31316,filipino,unsweetened coconut milk
31316,filipino,heavy cream
14114,italian,Gold Medal Flour
14114,italian,extra-virgin olive oil
14114,italian,warm water
14114,italian,honey
14114,italian,active dry yeast
14114,italian,garlic salt
14114,italian,kosher salt
14114,italian,granulated sugar
47515,southern_us,powdered sugar
47515,southern_us,ice water
47515,southern_us,maple syrup
47515,southern_us,brown rice syrup
47515,southern_us,large eggs
47515,southern_us,vanilla extract
47515,southern_us,fresh lemon juice
47515,southern_us,large egg whites
47515,southern_us,vegetable shortening
47515,southern_us,all-purpose flour
47515,southern_us,pecan halves
47515,southern_us,bourbon whiskey
47515,southern_us,salt
47515,southern_us,fat free frozen top whip
16885,chinese,salt
16885,chinese,sugar
16885,chinese,garlic cloves
16885,chinese,english cucumber
16885,chinese,sesame oil
16885,chinese,black vinegar
29007,mexican,egg whites
29007,mexican,cocktail cherries
29007,mexican,sweetened condensed milk
29007,mexican,milk
29007,mexican,baking powder
29007,mexican,heavy whipping cream
29007,mexican,egg yolks
29007,mexican,all-purpose flour
29007,mexican,evaporated milk
29007,mexican,vanilla extract
29007,mexican,white sugar
17037,mexican,fresh coriander
17037,mexican,corn tortillas
17037,mexican,vegetable oil
17037,mexican,jalapeno chilies
17037,mexican,onions
17037,mexican,tomatoes
17037,mexican,tomatillos
6156,italian,minced onion
6156,italian,ground beef
6156,italian,pasta sauce
6156,italian,salt
6156,italian,lasagna noodles
6156,italian,garlic salt
6156,italian,mozzarella cheese
6156,italian,large curd cottage cheese
9843,thai,lime juice
9843,thai,Sriracha
9843,thai,worcestershire sauce
9843,thai,shrimp
9843,thai,sugar
9843,thai,lime
9843,thai,rice noodles
9843,thai,rice vinegar
9843,thai,fish sauce
9843,thai,fresh cilantro
9843,thai,large eggs
9843,thai,garlic
9843,thai,beansprouts
9843,thai,ketchup
9843,thai,peanuts
9843,thai,vegetable oil
9843,thai,scallions
15107,indian,ginger
15107,indian,rice flour
15107,indian,onions
15107,indian,sugar
15107,indian,green chilies
15107,indian,ghee
15107,indian,curry leaves
15107,indian,salt
15107,indian,chopped cilantro
15107,indian,peppercorns
15107,indian,maida flour
15107,indian,cumin seed
15107,indian,sooji
49247,mexican,chile pepper
49247,mexican,onions
49247,mexican,garlic
49247,mexican,ground cumin
49247,mexican,diced tomatoes
49247,mexican,white sugar
49247,mexican,whole peeled tomatoes
49247,mexican,salt
25994,moroccan,tomatoes
25994,moroccan,lemon
25994,moroccan,red bell pepper
25994,moroccan,ground turmeric
25994,moroccan,hungarian sweet paprika
25994,moroccan,ground pepper
25994,moroccan,salt
25994,moroccan,onions
25994,moroccan,saffron threads
25994,moroccan,fish fillets
25994,moroccan,large garlic cloves
25994,moroccan,flat leaf parsley
25994,moroccan,brine-cured olives
25994,moroccan,vegetable oil
25994,moroccan,carrots
25994,moroccan,chopped cilantro fresh
42093,italian,canned low sodium chicken broth
42093,italian,zucchini
42093,italian,pasta shells
42093,italian,celery
42093,italian,dried rosemary
42093,italian,fresh rosemary
42093,italian,olive oil
42093,italian,raisins
42093,italian,dry bread crumbs
42093,italian,fresh parsley
42093,italian,crushed tomatoes
42093,italian,grated parmesan cheese
42093,italian,salt
42093,italian,ground beef
42093,italian,eggs
42093,italian,ground black pepper
42093,italian,garlic
42093,italian,carrots
42093,italian,onions
5445,mexican,triple sec
5445,mexican,ice cubes
5445,mexican,fresh lime juice
5445,mexican,fresh lemon juice
5445,mexican,silver tequila
1554,mexican,lime
1554,mexican,cilantro leaves
1554,mexican,kosher salt
1554,mexican,ground black pepper
1554,mexican,orange
1554,mexican,jalapeno chilies
1554,mexican,white vinegar
1554,mexican,olive oil
1554,mexican,garlic cloves
27872,moroccan,celery ribs
27872,moroccan,ground cinnamon
27872,moroccan,butter
27872,moroccan,all-purpose flour
27872,moroccan,chopped cilantro fresh
27872,moroccan,tomatoes
27872,moroccan,vermicelli
27872,moroccan,salt
27872,moroccan,onions
27872,moroccan,ground ginger
27872,moroccan,stewing beef
27872,moroccan,lemon
27872,moroccan,chickpeas
27872,moroccan,dried fig
27872,moroccan,tomato paste
27872,moroccan,ground black pepper
27872,moroccan,dates
27872,moroccan,flat leaf parsley
20892,chinese,baby bok choy
20892,chinese,shaoxing
20892,chinese,boiling water
20892,chinese,romaine lettuce
20892,chinese,ginger
20892,chinese,oyster sauce
20892,chinese,low sodium soy sauce
20892,chinese,fat free less sodium chicken broth
20892,chinese,garlic cloves
20892,chinese,canola oil
20892,chinese,sugar
20892,chinese,dried shiitake mushrooms
20892,chinese,corn starch
13342,filipino,pure vanilla extract
13342,filipino,evaporated milk
13342,filipino,sugar
13342,filipino,condensed milk
13342,filipino,eggs
13342,filipino,salt
13342,filipino,water
31905,jamaican,brown sugar
31905,jamaican,pepper
31905,jamaican,large garlic cloves
31905,jamaican,fresh lime juice
31905,jamaican,soy sauce
31905,jamaican,olive oil
31905,jamaican,grated nutmeg
31905,jamaican,onions
31905,jamaican,black pepper
31905,jamaican,fresh thyme leaves
31905,jamaican,ground allspice
31905,jamaican,kosher salt
31905,jamaican,cinnamon
31905,jamaican,scallions
31662,chinese,spring onions
31662,chinese,long-grain rice
31662,chinese,eggs
31662,chinese,chinese five-spice powder
31662,chinese,frozen petit pois
31662,chinese,salt
31662,chinese,toasted sesame oil
31662,chinese,soy sauce
31662,chinese,oil
35551,indian,white pepper
35551,indian,garam masala
35551,indian,green chilies
35551,indian,cinnamon sticks
35551,indian,cashew nuts
35551,indian,sugar
35551,indian,vegetables
35551,indian,salt
35551,indian,ground cardamom
35551,indian,onions
35551,indian,garlic paste
35551,indian,cream
35551,indian,paneer
35551,indian,oil
35551,indian,ghee
35551,indian,clove
35551,indian,plain yogurt
35551,indian,poppy seeds
35551,indian,kewra water
35551,indian,bay leaf
35551,indian,shahi jeera
44635,japanese,eggs
44635,japanese,powdered milk
44635,japanese,bread flour
44635,japanese,water
44635,japanese,butter
44635,japanese,caster sugar
44635,japanese,soft buns
44635,japanese,plain flour
44635,japanese,instant yeast
44635,japanese,salt
41382,mexican,avocado
41382,mexican,black beans
41382,mexican,lime wedges
41382,mexican,salt
41382,mexican,shredded Monterey Jack cheese
41382,mexican,grape tomatoes
41382,mexican,jalapeno chilies
41382,mexican,cilantro sprigs
41382,mexican,fresh lime juice
41382,mexican,cotija
41382,mexican,cooking spray
41382,mexican,purple onion
41382,mexican,chopped cilantro fresh
41382,mexican,smoked salmon
41382,mexican,flour tortillas
41382,mexican,reduced-fat sour cream
41382,mexican,"whole kernel corn, drain"
16667,japanese,cold water
16667,japanese,sesame oil
16667,japanese,soy sauce
16667,japanese,brown sugar
16667,japanese,corn starch
16667,japanese,garlic powder
4333,mexican,eggs
4333,mexican,chorizo
4333,mexican,beef
4333,mexican,green onions
4333,mexican,cilantro
4333,mexican,broccoli
4333,mexican,olives
4333,mexican,tomato paste
4333,mexican,cheddar cheese
4333,mexican,smoked sea salt
4333,mexican,zucchini
4333,mexican,queso fresco
4333,mexican,garlic
4333,mexican,red bell pepper
4333,mexican,cumin
4333,mexican,tomatoes
4333,mexican,tomato sauce
4333,mexican,ground pepper
4333,mexican,jalapeno chilies
4333,mexican,ancho powder
4333,mexican,purple onion
4333,mexican,seasoning mix
4333,mexican,green bell pepper
4333,mexican,taco seasoning mix
4333,mexican,lasagna noodles
4333,mexican,chili powder
4333,mexican,cheese
4333,mexican,smoked paprika
4333,mexican,oregano
39799,vietnamese,coffee
39799,vietnamese,sweetened condensed milk
36859,spanish,andouille sausage
36859,spanish,finely chopped onion
36859,spanish,diced tomatoes
36859,spanish,red bell pepper
36859,spanish,ground cumin
36859,spanish,ground cinnamon
36859,spanish,frozen whole kernel corn
36859,spanish,lime wedges
36859,spanish,garlic cloves
36859,spanish,large shrimp
36859,spanish,arborio rice
36859,spanish,olive oil
36859,spanish,Anaheim chile
36859,spanish,salt
36859,spanish,chopped cilantro fresh
36859,spanish,fat free less sodium chicken broth
36859,spanish,zucchini
36859,spanish,paprika
36859,spanish,fresh lime juice
1191,spanish,chicken broth
1191,spanish,cooked chicken
1191,spanish,shrimp
1191,spanish,diced onions
1191,spanish,ground black pepper
1191,spanish,rice
1191,spanish,green bell pepper
1191,spanish,lemon
1191,spanish,celery
1191,spanish,mussels
1191,spanish,minced garlic
1191,spanish,green peas
1191,spanish,chorizo sausage
23180,chinese,brown sugar
23180,chinese,extra firm tofu
23180,chinese,salt
23180,chinese,minced ginger
23180,chinese,vegetable oil
23180,chinese,oil
23180,chinese,minced garlic
23180,chinese,leeks
23180,chinese,green pepper
23180,chinese,celery ribs
23180,chinese,light soy sauce
23180,chinese,cracked black pepper
23180,chinese,corn starch
3574,vietnamese,dark soy sauce
3574,vietnamese,sugar
3574,vietnamese,radishes
3574,vietnamese,shallots
3574,vietnamese,garlic
3574,vietnamese,brown sugar
3574,vietnamese,water
3574,vietnamese,pork tenderloin
3574,vietnamese,ginger
3574,vietnamese,carrots
3574,vietnamese,white vinegar
3574,vietnamese,mayonaise
3574,vietnamese,ground black pepper
3574,vietnamese,jalapeno chilies
3574,vietnamese,cilantro sprigs
3574,vietnamese,fish sauce
3574,vietnamese,french baguette
3574,vietnamese,Sriracha
3574,vietnamese,coarse salt
3574,vietnamese,english cucumber
6620,italian,spelt
6620,italian,ground black pepper
6620,italian,garlic cloves
6620,italian,salad greens
6620,italian,vegetable broth
6620,italian,water
6620,italian,parmigiano reggiano cheese
6620,italian,chardonnay
6620,italian,olive oil
6620,italian,purple onion
34440,brazilian,orange juice
34440,brazilian,eggs
34440,brazilian,sugar
34316,italian,almond extract
34316,italian,slivered almonds
34316,italian,white sugar
34316,italian,egg whites
21803,mexican,pepperidge farm puff pastry sheets
21803,mexican,prego traditional italian sauce
21803,mexican,pitted olives
21803,mexican,pace picante sauce
21803,mexican,shredded cheddar cheese
21803,mexican,shredded mozzarella cheese
33884,jamaican,black pepper
33884,jamaican,oxtails
33884,jamaican,garlic
33884,jamaican,onions
33884,jamaican,fava beans
33884,jamaican,fresh ginger root
33884,jamaican,chile pepper
33884,jamaican,allspice berries
33884,jamaican,water
33884,jamaican,green onions
33884,jamaican,salt
33884,jamaican,soy sauce
33884,jamaican,fresh thyme
33884,jamaican,vegetable oil
33884,jamaican,corn starch
5638,mexican,ground pepper
5638,mexican,butter
5638,mexican,corn tortillas
5638,mexican,guacamole
5638,mexican,garlic
5638,mexican,lime
5638,mexican,chili powder
5638,mexican,frozen corn
5638,mexican,cotija
5638,mexican,chicken breasts
5638,mexican,salt
1961,italian,kosher salt
1961,italian,fresh mozzarella
1961,italian,ground black pepper
1961,italian,shredded mozzarella cheese
1961,italian,prosciutto
1961,italian,pasta shells
1961,italian,tomato sauce
1961,italian,grated parmesan cheese
27483,filipino,pepper
27483,filipino,salt
27483,filipino,chicken pieces
27483,filipino,celery ribs
27483,filipino,olive oil
27483,filipino,carrots
27483,filipino,snow peas
27483,filipino,tomatoes
27483,filipino,garlic
27483,filipino,corn starch
27483,filipino,water
27483,filipino,oyster sauce
27483,filipino,onions
40357,french,ground black pepper
40357,french,green onions
40357,french,salt
40357,french,sugar
40357,french,large eggs
40357,french,chopped fresh thyme
40357,french,grated Gruyère cheese
40357,french,large egg whites
40357,french,mushrooms
40357,french,whipping cream
40357,french,cold water
40357,french,unsalted butter
40357,french,shallots
40357,french,all-purpose flour
21670,italian,sugar
21670,italian,olive oil
21670,italian,nutritional yeast
21670,italian,mushrooms
21670,italian,purple onion
21670,italian,carrots
21670,italian,tomato purée
21670,italian,dried porcini mushrooms
21670,italian,chopped tomatoes
21670,italian,dijon mustard
21670,italian,red wine
21670,italian,green pepper
21670,italian,bay leaf
21670,italian,plain flour
21670,italian,soy sauce
21670,italian,sun-dried tomatoes
21670,italian,lasagne
21670,italian,vegetable stock
21670,italian,salt
21670,italian,celery
21670,italian,fresh tomatoes
21670,italian,black pepper
21670,italian,soy milk
21670,italian,vegan margarine
21670,italian,garlic
21670,italian,green chilies
21670,italian,dried oregano
32900,chinese,brown sugar
32900,chinese,free-range chickens
32900,chinese,cinnamon sticks
32900,chinese,red chili peppers
