id,cuisine
31140,chinese
id,cuisine
4481,indian
id,cuisine
30882,italian
id,cuisine
511,korean
id,cuisine
1120,spanish
id,cuisine
42651,mexican
id,cuisine
18209,southern_us
id,cuisine
38368,chinese
id,cuisine
31783,thai
id,cuisine
37589,italian
id,cuisine
17752,japanese
id,cuisine
37020,indian
id,cuisine
19503,jamaican
id,cuisine
2718,mexican
id,cuisine
28365,mexican
id,cuisine
45843,italian
id,cuisine
4514,chinese
id,cuisine
4311,chinese
id,cuisine
41356,italian
id,cuisine
12022,italian
id,cuisine
6846,mexican
id,cuisine
8983,indian
id,cuisine
47589,southern_us
id,cuisine
14859,southern_us
id,cuisine
20035,chinese
id,cuisine
732,thai
id,cuisine
38568,southern_us
id,cuisine
10871,mexican
id,cuisine
42540,indian
id,cuisine
48782,southern_us
id,cuisine
17988,greek
id,cuisine
8147,korean
id,cuisine
32029,mexican
id,cuisine
25598,italian
id,cuisine
8695,chinese
id,cuisine
11213,mexican
id,cuisine
21053,italian
id,cuisine
29154,southern_us
id,cuisine
33691,japanese
id,cuisine
32129,italian
id,cuisine
43787,chinese
id,cuisine
40642,italian
id,cuisine
39782,southern_us
id,cuisine
38430,italian
id,cuisine
33438,chinese
id,cuisine
31602,southern_us
id,cuisine
17581,mexican
id,cuisine
25169,southern_us
id,cuisine
35755,italian
id,cuisine
33544,mexican
id,cuisine
34252,chinese
id,cuisine
30764,southern_us
id,cuisine
44946,japanese
id,cuisine
716,mexican
id,cuisine
24668,italian
id,cuisine
24270,mexican
id,cuisine
13165,italian
id,cuisine
33758,italian
id,cuisine
3090,vietnamese
id,cuisine
43987,moroccan
id,cuisine
39021,mexican
id,cuisine
44460,italian
id,cuisine
29876,southern_us
id,cuisine
17737,indian
id,cuisine
36772,indian
id,cuisine
18174,southern_us
id,cuisine
20924,southern_us
id,cuisine
39098,italian
id,cuisine
32571,mexican
id,cuisine
26957,chinese
id,cuisine
11363,mexican
id,cuisine
20736,mexican
id,cuisine
42639,chinese
id,cuisine
43350,indian
id,cuisine
15451,italian
id,cuisine
45175,mexican
id,cuisine
5652,italian
id,cuisine
1569,chinese
id,cuisine
39036,chinese
id,cuisine
13673,korean
id,cuisine
1550,mexican
id,cuisine
38553,japanese
id,cuisine
38594,mexican
id,cuisine
3220,mexican
id,cuisine
24686,thai
id,cuisine
10863,italian
id,cuisine
46683,italian
id,cuisine
5113,mexican
id,cuisine
34967,mexican
id,cuisine
15420,mexican
id,cuisine
9607,cajun_creole
id,cuisine
7190,mexican
id,cuisine
7482,italian
id,cuisine
3928,italian
id,cuisine
11288,cajun_creole
id,cuisine
1948,indian
id,cuisine
6590,italian
id,cuisine
20275,indian
id,cuisine
14212,mexican
id,cuisine
47990,southern_us
id,cuisine
36653,italian
id,cuisine
22436,indian
id,cuisine
34790,southern_us
id,cuisine
45752,italian
id,cuisine
19159,mexican
id,cuisine
14515,italian
id,cuisine
27510,italian
id,cuisine
38699,chinese
id,cuisine
34959,italian
id,cuisine
7206,indian
id,cuisine
2316,italian
id,cuisine
18823,mexican
id,cuisine
1909,italian
id,cuisine
48313,mexican
id,cuisine
5844,french
id,cuisine
29975,italian
id,cuisine
41091,chinese
id,cuisine
9532,southern_us
id,cuisine
46569,italian
id,cuisine
10399,chinese
id,cuisine
42934,italian
id,cuisine
2688,mexican
id,cuisine
27095,filipino
id,cuisine
12476,irish
id,cuisine
23070,mexican
id,cuisine
9837,italian
id,cuisine
45829,italian
id,cuisine
31887,southern_us
id,cuisine
28518,brazilian
id,cuisine
47168,italian
id,cuisine
45321,mexican
id,cuisine
20662,italian
id,cuisine
9699,thai
id,cuisine
41018,indian
id,cuisine
705,french
id,cuisine
42898,italian
id,cuisine
633,indian
id,cuisine
31443,mexican
id,cuisine
18613,mexican
id,cuisine
19060,italian
id,cuisine
17845,southern_us
id,cuisine
1534,indian
id,cuisine
41786,indian
id,cuisine
31656,mexican
id,cuisine
17330,mexican
id,cuisine
7048,italian
id,cuisine
7938,southern_us
id,cuisine
46208,italian
id,cuisine
33759,italian
id,cuisine
5526,mexican
id,cuisine
26943,mexican
id,cuisine
20701,italian
id,cuisine
35701,thai
id,cuisine
36687,italian
id,cuisine
21401,italian
id,cuisine
376,greek
id,cuisine
6980,cajun_creole
id,cuisine
39402,italian
id,cuisine
43095,mexican
id,cuisine
18576,greek
id,cuisine
39720,indian
id,cuisine
17526,italian
id,cuisine
27549,italian
id,cuisine
27123,italian
id,cuisine
22979,cajun_creole
id,cuisine
46113,southern_us
id,cuisine
31557,mexican
id,cuisine
20414,brazilian
id,cuisine
14487,italian
id,cuisine
24881,italian
id,cuisine
17955,italian
id,cuisine
39109,mexican
id,cuisine
35576,italian
id,cuisine
25876,italian
id,cuisine
24669,mexican
id,cuisine
22261,japanese
id,cuisine
832,chinese
id,cuisine
29742,italian
id,cuisine
21381,mexican
id,cuisine
34322,italian
id,cuisine
7224,japanese
id,cuisine
17978,southern_us
id,cuisine
9438,chinese
id,cuisine
9458,indian
id,cuisine
41045,indian
id,cuisine
34614,mexican
id,cuisine
16651,italian
id,cuisine
8230,british
id,cuisine
39372,italian
id,cuisine
39357,russian
id,cuisine
44341,mexican
id,cuisine
42052,mexican
id,cuisine
45208,thai
id,cuisine
28626,italian
id,cuisine
48345,vietnamese
id,cuisine
37791,brazilian
id,cuisine
15227,chinese
id,cuisine
24053,japanese
id,cuisine
17716,southern_us
id,cuisine
6087,french
id,cuisine
28000,mexican
id,cuisine
4320,italian
id,cuisine
21783,italian
id,cuisine
16148,mexican
id,cuisine
47562,italian
id,cuisine
31541,italian
id,cuisine
43574,french
id,cuisine
45475,italian
id,cuisine
16953,southern_us
id,cuisine
5239,chinese
id,cuisine
4595,indian
id,cuisine
37279,british
id,cuisine
33264,italian
id,cuisine
30484,mexican
id,cuisine
9200,southern_us
id,cuisine
7457,thai
id,cuisine
42413,japanese
id,cuisine
18484,thai
id,cuisine
20985,mexican
id,cuisine
29503,mexican
id,cuisine
45242,italian
id,cuisine
46953,indian
id,cuisine
13948,mexican
id,cuisine
1623,italian
id,cuisine
33251,italian
id,cuisine
6148,italian
id,cuisine
30392,southern_us
id,cuisine
144,chinese
id,cuisine
20602,southern_us
id,cuisine
48085,indian
id,cuisine
14896,italian
id,cuisine
47518,thai
id,cuisine
29161,mexican
id,cuisine
39363,mexican
id,cuisine
694,southern_us
id,cuisine
3887,italian
id,cuisine
12671,southern_us
id,cuisine
31117,southern_us
id,cuisine
14714,mexican
id,cuisine
29993,thai
id,cuisine
20639,italian
id,cuisine
17665,italian
id,cuisine
3969,indian
id,cuisine
11014,mexican
id,cuisine
19530,southern_us
id,cuisine
17271,mexican
id,cuisine
30457,indian
id,cuisine
22989,indian
id,cuisine
45756,indian
id,cuisine
20297,chinese
id,cuisine
10942,mexican
id,cuisine
35686,mexican
id,cuisine
13032,italian
id,cuisine
7951,southern_us
id,cuisine
20432,southern_us
id,cuisine
17971,mexican
id,cuisine
4128,cajun_creole
id,cuisine
7589,mexican
id,cuisine
18816,chinese
id,cuisine
12650,chinese
id,cuisine
418,indian
id,cuisine
36366,southern_us
id,cuisine
32991,mexican
id,cuisine
6424,italian
id,cuisine
8134,indian
id,cuisine
39280,southern_us
id,cuisine
3091,italian
id,cuisine
23382,italian
id,cuisine
34090,mexican
id,cuisine
23320,indian
id,cuisine
14962,southern_us
id,cuisine
42047,mexican
id,cuisine
44805,mexican
id,cuisine
36584,french
id,cuisine
3016,indian
id,cuisine
6391,chinese
id,cuisine
38188,mexican
id,cuisine
1784,mexican
id,cuisine
18300,italian
id,cuisine
3856,italian
id,cuisine
41841,japanese
id,cuisine
16837,italian
id,cuisine
23687,indian
id,cuisine
38118,indian
id,cuisine
27801,chinese
id,cuisine
17096,chinese
id,cuisine
20235,cajun_creole
id,cuisine
13288,mexican
id,cuisine
26749,italian
id,cuisine
19084,mexican
id,cuisine
35200,southern_us
id,cuisine
41073,indian
id,cuisine
28016,italian
id,cuisine
18431,italian
id,cuisine
22228,japanese
id,cuisine
27456,mexican
id,cuisine
325,italian
id,cuisine
6543,italian
id,cuisine
7062,southern_us
id,cuisine
49221,french
id,cuisine
44536,italian
id,cuisine
24865,indian
id,cuisine
26543,thai
id,cuisine
10096,italian
id,cuisine
38273,italian
id,cuisine
6710,mexican
id,cuisine
49243,italian
id,cuisine
19624,italian
id,cuisine
24435,cajun_creole
id,cuisine
14883,italian
id,cuisine
22516,southern_us
id,cuisine
587,southern_us
id,cuisine
40539,mexican
id,cuisine
11208,indian
id,cuisine
18273,mexican
id,cuisine
22762,japanese
id,cuisine
13300,italian
id,cuisine
42245,italian
id,cuisine
14177,italian
id,cuisine
4184,indian
id,cuisine
14277,southern_us
id,cuisine
41308,korean
id,cuisine
34438,italian
id,cuisine
9805,chinese
id,cuisine
38007,italian
id,cuisine
23919,indian
id,cuisine
13945,mexican
id,cuisine
32279,indian
id,cuisine
17456,mexican
id,cuisine
47941,southern_us
id,cuisine
32310,italian
id,cuisine
44442,italian
id,cuisine
14163,italian
id,cuisine
27573,italian
id,cuisine
777,italian
id,cuisine
44116,indian
id,cuisine
13347,mexican
id,cuisine
29348,japanese
id,cuisine
14219,mexican
id,cuisine
39983,italian
id,cuisine
33682,italian
id,cuisine
21443,indian
id,cuisine
47642,cajun_creole
id,cuisine
1759,cajun_creole
id,cuisine
1205,southern_us
id,cuisine
4794,italian
id,cuisine
17408,italian
id,cuisine
34666,japanese
id,cuisine
40237,greek
id,cuisine
13778,italian
id,cuisine
41289,italian
id,cuisine
3560,southern_us
id,cuisine
35830,mexican
id,cuisine
11151,italian
id,cuisine
12789,cajun_creole
id,cuisine
21166,italian
id,cuisine
24716,mexican
id,cuisine
25586,mexican
id,cuisine
11046,southern_us
id,cuisine
31793,indian
id,cuisine
28746,italian
id,cuisine
7226,southern_us
id,cuisine
30991,southern_us
id,cuisine
47476,french
id,cuisine
30626,italian
id,cuisine
49367,british
id,cuisine
35754,indian
id,cuisine
4247,mexican
id,cuisine
49423,italian
id,cuisine
22295,indian
id,cuisine
2749,chinese
id,cuisine
685,french
id,cuisine
30988,italian
id,cuisine
46285,italian
id,cuisine
40492,mexican
id,cuisine
22264,italian
id,cuisine
15921,mexican
id,cuisine
388,chinese
id,cuisine
33121,chinese
id,cuisine
35685,mexican
id,cuisine
4416,southern_us
id,cuisine
17725,italian
id,cuisine
39525,mexican
id,cuisine
27034,indian
id,cuisine
28470,southern_us
id,cuisine
38953,mexican
id,cuisine
20045,chinese
id,cuisine
12896,mexican
id,cuisine
39573,italian
id,cuisine
8838,brazilian
id,cuisine
15399,mexican
id,cuisine
39439,mexican
id,cuisine
26837,chinese
id,cuisine
41220,french
id,cuisine
35968,chinese
id,cuisine
24335,mexican
id,cuisine
10983,japanese
id,cuisine
5516,southern_us
id,cuisine
38894,thai
id,cuisine
11887,mexican
id,cuisine
31306,southern_us
id,cuisine
38578,indian
id,cuisine
3561,southern_us
id,cuisine
45095,thai
id,cuisine
30969,italian
id,cuisine
14389,southern_us
id,cuisine
29670,chinese
id,cuisine
40995,southern_us
id,cuisine
33629,mexican
id,cuisine
10616,italian
id,cuisine
30886,italian
id,cuisine
18995,indian
id,cuisine
31098,thai
id,cuisine
34607,italian
id,cuisine
48989,southern_us
id,cuisine
44542,japanese
id,cuisine
47075,mexican
id,cuisine
19228,mexican
id,cuisine
2685,mexican
id,cuisine
11686,chinese
id,cuisine
9610,mexican
id,cuisine
30405,greek
id,cuisine
43666,moroccan
id,cuisine
32892,italian
id,cuisine
44741,indian
id,cuisine
6791,indian
id,cuisine
440,italian
id,cuisine
22693,mexican
id,cuisine
24328,chinese
id,cuisine
13800,chinese
id,cuisine
23873,southern_us
id,cuisine
12767,southern_us
id,cuisine
5929,mexican
id,cuisine
20645,mexican
id,cuisine
20999,cajun_creole
id,cuisine
29995,italian
id,cuisine
35223,southern_us
id,cuisine
22414,greek
id,cuisine
23410,chinese
id,cuisine
36558,japanese
id,cuisine
13704,french
id,cuisine
41952,indian
id,cuisine
46915,cajun_creole
id,cuisine
47170,mexican
id,cuisine
2295,indian
id,cuisine
46128,southern_us
id,cuisine
48349,mexican
id,cuisine
1482,chinese
id,cuisine
26589,italian
id,cuisine
9418,italian
id,cuisine
31356,irish
id,cuisine
16052,mexican
id,cuisine
43594,mexican
id,cuisine
29099,indian
id,cuisine
23472,italian
id,cuisine
34914,italian
id,cuisine
19404,mexican
id,cuisine
28299,italian
id,cuisine
12314,southern_us
id,cuisine
6047,southern_us
id,cuisine
37581,italian
id,cuisine
12750,filipino
id,cuisine
17498,japanese
id,cuisine
7694,italian
id,cuisine
14531,indian
id,cuisine
26628,mexican
id,cuisine
8205,southern_us
id,cuisine
25101,mexican
id,cuisine
29045,italian
id,cuisine
20917,indian
id,cuisine
8311,mexican
id,cuisine
10213,japanese
id,cuisine
15241,thai
id,cuisine
46132,french
id,cuisine
15349,italian
id,cuisine
22580,mexican
id,cuisine
47335,italian
id,cuisine
17759,cajun_creole
id,cuisine
27633,italian
id,cuisine
42313,mexican
id,cuisine
47272,thai
id,cuisine
4553,mexican
id,cuisine
15235,southern_us
id,cuisine
34102,mexican
id,cuisine
21227,british
id,cuisine
9782,italian
id,cuisine
6913,french
id,cuisine
11944,chinese
id,cuisine
19035,italian
id,cuisine
9848,mexican
id,cuisine
42745,mexican
id,cuisine
40846,italian
id,cuisine
27618,mexican
id,cuisine
41067,mexican
id,cuisine
13555,southern_us
id,cuisine
18063,mexican
id,cuisine
16962,italian
id,cuisine
8415,southern_us
id,cuisine
19041,greek
id,cuisine
38889,italian
id,cuisine
32528,mexican
id,cuisine
21750,italian
id,cuisine
11344,chinese
id,cuisine
27945,chinese
id,cuisine
37025,italian
id,cuisine
789,mexican
id,cuisine
25084,chinese
id,cuisine
6024,mexican
id,cuisine
14741,indian
id,cuisine
20468,chinese
id,cuisine
26963,italian
id,cuisine
1451,indian
id,cuisine
27745,southern_us
id,cuisine
31347,cajun_creole
id,cuisine
46592,mexican
id,cuisine
38107,indian
id,cuisine
5987,indian
id,cuisine
1808,italian
id,cuisine
23783,greek
id,cuisine
28618,italian
id,cuisine
36764,chinese
id,cuisine
11326,mexican
id,cuisine
3020,chinese
id,cuisine
24326,italian
id,cuisine
34002,filipino
id,cuisine
11499,french
id,cuisine
9268,southern_us
id,cuisine
49368,chinese
id,cuisine
44720,chinese
id,cuisine
13127,mexican
id,cuisine
34494,italian
id,cuisine
48382,chinese
id,cuisine
18585,italian
id,cuisine
40052,chinese
id,cuisine
46321,southern_us
id,cuisine
49561,mexican
id,cuisine
9453,mexican
id,cuisine
19555,mexican
id,cuisine
17833,italian
id,cuisine
10196,southern_us
id,cuisine
35996,thai
id,cuisine
22530,italian
id,cuisine
44176,italian
id,cuisine
2669,italian
id,cuisine
10896,indian
id,cuisine
7343,italian
id,cuisine
46255,chinese
id,cuisine
27043,italian
id,cuisine
20998,southern_us
id,cuisine
12357,mexican
id,cuisine
36339,southern_us
id,cuisine
45086,chinese
id,cuisine
37690,southern_us
id,cuisine
37829,indian
id,cuisine
3537,mexican
id,cuisine
5150,thai
id,cuisine
13,southern_us
id,cuisine
44579,southern_us
id,cuisine
8749,southern_us
id,cuisine
131,mexican
id,cuisine
44306,mexican
id,cuisine
19202,italian
id,cuisine
21300,mexican
id,cuisine
27286,italian
id,cuisine
18297,italian
id,cuisine
4388,mexican
id,cuisine
22234,italian
id,cuisine
7359,french
id,cuisine
39947,italian
id,cuisine
6855,southern_us
id,cuisine
46057,french
id,cuisine
33950,italian
id,cuisine
36009,italian
id,cuisine
23732,italian
id,cuisine
21316,indian
id,cuisine
32806,italian
id,cuisine
34343,mexican
id,cuisine
11973,italian
id,cuisine
2380,mexican
id,cuisine
30667,southern_us
id,cuisine
42364,indian
id,cuisine
30258,italian
id,cuisine
34109,indian
id,cuisine
5265,italian
id,cuisine
123,mexican
id,cuisine
12498,italian
id,cuisine
23713,mexican
id,cuisine
25176,italian
id,cuisine
28576,indian
id,cuisine
32563,mexican
id,cuisine
38829,indian
id,cuisine
3835,italian
id,cuisine
1960,indian
id,cuisine
43991,southern_us
id,cuisine
45136,italian
id,cuisine
41554,southern_us
id,cuisine
10118,japanese
id,cuisine
43827,mexican
id,cuisine
32583,mexican
id,cuisine
31949,italian
id,cuisine
23574,chinese
id,cuisine
28211,italian
id,cuisine
21793,mexican
id,cuisine
25914,mexican
id,cuisine
34735,italian
id,cuisine
26071,chinese
id,cuisine
9476,italian
id,cuisine
29443,southern_us
id,cuisine
16966,chinese
id,cuisine
6457,southern_us
id,cuisine
25882,mexican
id,cuisine
48390,greek
id,cuisine
28356,southern_us
id,cuisine
15699,southern_us
id,cuisine
2090,mexican
id,cuisine
4686,italian
id,cuisine
27937,mexican
id,cuisine
25560,mexican
id,cuisine
38937,italian
id,cuisine
48670,southern_us
id,cuisine
2547,mexican
id,cuisine
17442,southern_us
id,cuisine
28669,italian
id,cuisine
4410,mexican
id,cuisine
36917,chinese
id,cuisine
46755,indian
id,cuisine
25321,mexican
id,cuisine
47019,chinese
id,cuisine
33077,italian
id,cuisine
11593,italian
id,cuisine
44295,mexican
id,cuisine
46632,chinese
id,cuisine
18503,southern_us
id,cuisine
29030,southern_us
id,cuisine
32516,french
id,cuisine
35128,southern_us
id,cuisine
41715,southern_us
id,cuisine
49185,indian
id,cuisine
35517,italian
id,cuisine
13909,southern_us
id,cuisine
36886,southern_us
id,cuisine
29304,mexican
id,cuisine
29577,mexican
id,cuisine
24570,mexican
id,cuisine
29466,italian
id,cuisine
10724,chinese
id,cuisine
30026,italian
id,cuisine
37133,indian
id,cuisine
29346,thai
id,cuisine
32871,thai
id,cuisine
46420,chinese
id,cuisine
29083,chinese
id,cuisine
4402,italian
id,cuisine
15877,italian
id,cuisine
33448,indian
id,cuisine
3541,italian
id,cuisine
27704,indian
id,cuisine
28658,italian
id,cuisine
23793,italian
id,cuisine
11040,french
id,cuisine
28419,italian
id,cuisine
37086,italian
id,cuisine
13965,italian
id,cuisine
28674,mexican
id,cuisine
5645,southern_us
id,cuisine
20756,mexican
id,cuisine
15548,irish
id,cuisine
14495,indian
id,cuisine
11989,italian
id,cuisine
47482,indian
id,cuisine
14101,mexican
id,cuisine
1289,mexican
id,cuisine
49473,mexican
id,cuisine
39161,italian
id,cuisine
14452,mexican
id,cuisine
31489,thai
id,cuisine
15599,mexican
id,cuisine
28440,italian
id,cuisine
33624,mexican
id,cuisine
24090,indian
id,cuisine
16137,italian
id,cuisine
4819,french
id,cuisine
1377,southern_us
id,cuisine
47636,mexican
id,cuisine
25907,chinese
id,cuisine
35894,mexican
id,cuisine
20315,mexican
id,cuisine
27199,southern_us
id,cuisine
34055,italian
id,cuisine
26938,southern_us
id,cuisine
5734,mexican
id,cuisine
32241,italian
id,cuisine
2163,french
id,cuisine
20340,cajun_creole
id,cuisine
6278,mexican
id,cuisine
49404,chinese
id,cuisine
36731,mexican
id,cuisine
29165,mexican
id,cuisine
24932,indian
id,cuisine
6591,indian
id,cuisine
14644,mexican
id,cuisine
43518,thai
id,cuisine
28979,mexican
id,cuisine
45821,cajun_creole
id,cuisine
26627,mexican
id,cuisine
39139,japanese
id,cuisine
3026,indian
id,cuisine
13204,italian
id,cuisine
762,chinese
id,cuisine
28036,italian
id,cuisine
46514,mexican
id,cuisine
34536,italian
id,cuisine
36484,indian
id,cuisine
5676,mexican
id,cuisine
13715,southern_us
id,cuisine
43019,mexican
id,cuisine
2471,mexican
id,cuisine
34065,italian
id,cuisine
39362,italian
id,cuisine
4987,italian
id,cuisine
28414,southern_us
id,cuisine
8710,italian
id,cuisine
6610,italian
id,cuisine
28847,thai
id,cuisine
10560,indian
id,cuisine
32993,italian
id,cuisine
16912,mexican
id,cuisine
35262,italian
id,cuisine
46936,mexican
id,cuisine
14553,cajun_creole
id,cuisine
17471,korean
id,cuisine
22897,cajun_creole
id,cuisine
2789,mexican
id,cuisine
3897,italian
id,cuisine
22751,italian
id,cuisine
16566,japanese
id,cuisine
23033,southern_us
id,cuisine
30500,mexican
id,cuisine
13018,indian
id,cuisine
13077,mexican
id,cuisine
9177,italian
id,cuisine
16012,italian
id,cuisine
5293,mexican
id,cuisine
35451,southern_us
id,cuisine
5591,italian
id,cuisine
44443,mexican
id,cuisine
36811,italian
id,cuisine
7031,indian
id,cuisine
11475,italian
id,cuisine
5556,italian
id,cuisine
33728,southern_us
id,cuisine
46703,southern_us
id,cuisine
41776,italian
id,cuisine
4099,italian
id,cuisine
4251,mexican
id,cuisine
29381,italian
id,cuisine
30300,chinese
id,cuisine
27494,italian
id,cuisine
48254,japanese
id,cuisine
32789,indian
id,cuisine
44569,korean
id,cuisine
44160,italian
id,cuisine
18762,mexican
id,cuisine
23808,southern_us
id,cuisine
11875,mexican
id,cuisine
35843,indian
id,cuisine
4948,mexican
id,cuisine
34713,indian
id,cuisine
8352,italian
id,cuisine
28407,mexican
id,cuisine
3506,southern_us
id,cuisine
44338,chinese
id,cuisine
38464,italian
id,cuisine
1139,mexican
id,cuisine
12287,indian
id,cuisine
27031,chinese
id,cuisine
42153,french
id,cuisine
42686,mexican
id,cuisine
44415,mexican
id,cuisine
10072,italian
id,cuisine
8618,italian
id,cuisine
14153,mexican
id,cuisine
23825,greek
id,cuisine
21440,italian
id,cuisine
13366,southern_us
id,cuisine
24979,thai
id,cuisine
33437,mexican
id,cuisine
4864,chinese
id,cuisine
33017,italian
id,cuisine
15122,chinese
id,cuisine
42731,southern_us
id,cuisine
8281,mexican
id,cuisine
2812,mexican
id,cuisine
30683,southern_us
id,cuisine
24249,russian
id,cuisine
12169,cajun_creole
id,cuisine
28629,italian
id,cuisine
32774,southern_us
id,cuisine
15181,italian
id,cuisine
44314,mexican
id,cuisine
37583,italian
id,cuisine
28069,mexican
id,cuisine
33503,mexican
id,cuisine
24015,italian
id,cuisine
39333,chinese
id,cuisine
13414,italian
id,cuisine
4855,italian
id,cuisine
6512,southern_us
id,cuisine
21974,italian
id,cuisine
9062,italian
id,cuisine
6243,italian
id,cuisine
10675,mexican
id,cuisine
35788,italian
id,cuisine
37372,chinese
id,cuisine
28810,italian
id,cuisine
23045,italian
id,cuisine
21296,southern_us
id,cuisine
33484,italian
id,cuisine
30045,chinese
id,cuisine
17354,indian
id,cuisine
30061,italian
id,cuisine
41671,mexican
id,cuisine
13160,indian
id,cuisine
43260,chinese
id,cuisine
43992,chinese
id,cuisine
16117,italian
id,cuisine
30403,greek
id,cuisine
37331,italian
id,cuisine
5456,southern_us
id,cuisine
26893,southern_us
id,cuisine
44470,korean
id,cuisine
38130,italian
id,cuisine
9361,mexican
id,cuisine
19320,mexican
id,cuisine
3545,korean
id,cuisine
25778,french
id,cuisine
34074,chinese
id,cuisine
34216,brazilian
id,cuisine
38817,mexican
id,cuisine
20749,mexican
id,cuisine
31535,italian
id,cuisine
2052,italian
id,cuisine
18186,southern_us
id,cuisine
49595,french
id,cuisine
47592,italian
id,cuisine
26011,italian
id,cuisine
23403,indian
id,cuisine
8005,japanese
id,cuisine
19517,french
id,cuisine
10157,mexican
id,cuisine
47071,italian
id,cuisine
22469,greek
id,cuisine
26224,italian
id,cuisine
29482,southern_us
id,cuisine
8227,chinese
id,cuisine
12580,southern_us
id,cuisine
26385,jamaican
id,cuisine
49610,southern_us
id,cuisine
6446,indian
id,cuisine
1766,mexican
id,cuisine
19538,thai
id,cuisine
44811,italian
id,cuisine
16844,mexican
id,cuisine
28777,italian
id,cuisine
28282,indian
id,cuisine
15025,southern_us
id,cuisine
35345,chinese
id,cuisine
21527,chinese
id,cuisine
26997,indian
id,cuisine
40454,chinese
id,cuisine
2828,italian
id,cuisine
18980,cajun_creole
id,cuisine
13604,mexican
id,cuisine
9911,indian
id,cuisine
49684,chinese
id,cuisine
5056,mexican
id,cuisine
2990,italian
id,cuisine
32016,cajun_creole
id,cuisine
37476,mexican
id,cuisine
33761,chinese
id,cuisine
20280,british
id,cuisine
19266,italian
id,cuisine
17492,italian
id,cuisine
29376,greek
id,cuisine
39788,mexican
id,cuisine
606,korean
id,cuisine
28514,brazilian
id,cuisine
8497,chinese
id,cuisine
14688,southern_us
id,cuisine
6514,mexican
id,cuisine
22222,mexican
id,cuisine
40303,mexican
id,cuisine
23173,brazilian
id,cuisine
26842,italian
id,cuisine
38197,southern_us
id,cuisine
6680,indian
id,cuisine
11165,mexican
id,cuisine
10077,brazilian
id,cuisine
10703,southern_us
id,cuisine
32046,southern_us
id,cuisine
40961,italian
id,cuisine
35596,thai
id,cuisine
1653,mexican
id,cuisine
3886,italian
id,cuisine
14121,italian
id,cuisine
36351,mexican
id,cuisine
32915,italian
id,cuisine
5386,italian
id,cuisine
40215,mexican
id,cuisine
183,italian
id,cuisine
24641,mexican
id,cuisine
47715,mexican
id,cuisine
34390,italian
id,cuisine
712,thai
id,cuisine
12535,chinese
id,cuisine
49435,mexican
id,cuisine
30517,cajun_creole
id,cuisine
3489,mexican
id,cuisine
1636,chinese
id,cuisine
30044,mexican
id,cuisine
24095,mexican
id,cuisine
22105,thai
id,cuisine
24627,japanese
id,cuisine
38840,mexican
id,cuisine
9246,italian
id,cuisine
32088,mexican
id,cuisine
38769,chinese
id,cuisine
5657,italian
id,cuisine
15325,chinese
id,cuisine
28603,mexican
id,cuisine
42188,indian
id,cuisine
30446,italian
id,cuisine
1757,chinese
id,cuisine
32710,cajun_creole
id,cuisine
2136,italian
id,cuisine
27690,indian
id,cuisine
35074,southern_us
id,cuisine
48873,mexican
id,cuisine
39277,southern_us
id,cuisine
28708,italian
id,cuisine
45762,italian
id,cuisine
37933,italian
id,cuisine
4491,moroccan
id,cuisine
35597,italian
id,cuisine
15163,italian
id,cuisine
25745,italian
id,cuisine
49614,mexican
id,cuisine
41946,italian
id,cuisine
6372,italian
id,cuisine
39604,southern_us
id,cuisine
42983,japanese
id,cuisine
19983,indian
id,cuisine
21892,mexican
id,cuisine
20647,italian
id,cuisine
47368,japanese
id,cuisine
3557,southern_us
id,cuisine
41749,italian
id,cuisine
31498,italian
id,cuisine
19271,mexican
id,cuisine
15640,french
id,cuisine
26181,italian
id,cuisine
22491,british
id,cuisine
31939,indian
id,cuisine
35961,italian
id,cuisine
9811,italian
id,cuisine
40599,indian
id,cuisine
40190,french
id,cuisine
16581,italian
id,cuisine
22637,mexican
id,cuisine
37123,mexican
id,cuisine
36020,italian
id,cuisine
2226,italian
id,cuisine
43012,italian
id,cuisine
13134,italian
id,cuisine
18749,italian
id,cuisine
1692,british
id,cuisine
10138,cajun_creole
id,cuisine
25235,indian
id,cuisine
13955,italian
id,cuisine
42655,mexican
id,cuisine
12415,italian
id,cuisine
7502,italian
id,cuisine
27394,southern_us
id,cuisine
44210,mexican
id,cuisine
5331,southern_us
id,cuisine
25173,mexican
id,cuisine
48988,irish
id,cuisine
20735,thai
id,cuisine
22048,italian
id,cuisine
27644,mexican
id,cuisine
43242,mexican
id,cuisine
28368,southern_us
id,cuisine
2429,italian
id,cuisine
25477,mexican
id,cuisine
30938,mexican
id,cuisine
29877,italian
id,cuisine
30451,mexican
id,cuisine
48987,thai
id,cuisine
17989,russian
id,cuisine
13439,indian
id,cuisine
33444,italian
id,cuisine
38794,southern_us
id,cuisine
37227,italian
id,cuisine
39679,italian
id,cuisine
34234,southern_us
id,cuisine
38038,chinese
id,cuisine
7274,italian
id,cuisine
18018,italian
id,cuisine
11450,italian
id,cuisine
48160,cajun_creole
id,cuisine
21288,mexican
id,cuisine
34704,french
id,cuisine
46684,italian
id,cuisine
7049,mexican
id,cuisine
9116,mexican
id,cuisine
22485,italian
id,cuisine
6346,mexican
id,cuisine
40269,mexican
id,cuisine
35850,chinese
id,cuisine
1429,indian
id,cuisine
19739,southern_us
id,cuisine
38972,southern_us
id,cuisine
39570,italian
