24601,indian,ground cumin
24601,indian,kosher salt
24601,indian,chickpeas
24601,indian,onions
24601,indian,tumeric
24601,indian,vegetable broth
24601,indian,cooked quinoa
24601,indian,broccolini
24601,indian,cumin seed
24601,indian,serrano chile
46876,mexican,sugar
46876,mexican,freshly ground pepper
46876,mexican,garlic powder
46876,mexican,dried parsley
46876,mexican,green chile
46876,mexican,salt
46876,mexican,ground cumin
46876,mexican,crushed tomatoes
46876,mexican,onions
39932,italian,pasta
39932,italian,pepper
39932,italian,italian plum tomatoes
39932,italian,flat leaf parsley
39932,italian,sausage casings
39932,italian,kidney beans
39932,italian,cayenne pepper
39932,italian,onions
39932,italian,tomato paste
39932,italian,dried thyme
39932,italian,salt
39932,italian,ground beef
39932,italian,fontina
39932,italian,grated parmesan cheese
39932,italian,garlic cloves
39932,italian,dried oregano
28120,indian,garam masala
28120,indian,cumin seed
28120,indian,baby potatoes
28120,indian,red chili powder
28120,indian,salt
28120,indian,cashew nuts
28120,indian,tomato purée
28120,indian,coriander powder
28120,indian,oil
28120,indian,tumeric
28120,indian,curds
28120,indian,methi
32442,southern_us,toasted pecans
32442,southern_us,toasted baguette
32442,southern_us,chopped fresh thyme
32442,southern_us,honey
32442,southern_us,goat cheese
32442,southern_us,figs
32442,southern_us,cooked bacon
11330,thai,fish sauce
11330,thai,Anaheim chile
11330,thai,sauce
11330,thai,green bell pepper
11330,thai,thai basil
11330,thai,thai chile
11330,thai,dark soy sauce
11330,thai,ground chicken
11330,thai,vegetable oil
11330,thai,plum tomatoes
11330,thai,sugar
11330,thai,rice noodles
11330,thai,garlic cloves
2628,mexican,black beans
2628,mexican,wonton wrappers
2628,mexican,salsa
2628,mexican,reduced fat shredded cheese
2628,mexican,olive oil
2628,mexican,garlic
2628,mexican,ground turkey
2628,mexican,lime
2628,mexican,cilantro
2628,mexican,red bell pepper
2628,mexican,light sour cream
2628,mexican,plain low fat greek yogurt
2628,mexican,purple onion
2628,mexican,ground cumin
10001,korean,white pepper
10001,korean,green onions
10001,korean,garlic
10001,korean,corn starch
10001,korean,reduced sodium soy sauce
10001,korean,sesame oil
10001,korean,rice vinegar
10001,korean,sesame seeds
10001,korean,onion powder
10001,korean,boneless beef chuck roast
10001,korean,brown sugar
10001,korean,Sriracha
10001,korean,ginger
10001,korean,beef broth
10590,chinese,chinese ham
10590,chinese,soy sauce
10590,chinese,Shaoxing wine
10590,chinese,ginger
10590,chinese,all-purpose flour
10590,chinese,boiling water
10590,chinese,red vinegar
10590,chinese,water
10590,chinese,sesame oil
10590,chinese,garlic
10590,chinese,scallions
10590,chinese,chicken wings
10590,chinese,pork belly
10590,chinese,green onions
10590,chinese,dipping sauces
10590,chinese,crabmeat
10590,chinese,dumpling dough
10590,chinese,sugar
10590,chinese,gelatin
10590,chinese,ground pork
10590,chinese,salt
10590,chinese,ground white pepper
20027,italian,freshly grated parmesan
20027,italian,heavy cream
20027,italian,rigatoni
20027,italian,sausage casings
20027,italian,finely chopped onion
20027,italian,fresh parsley leaves
20027,italian,chicken broth
20027,italian,fennel bulb
20027,italian,garlic
20027,italian,olive oil
20027,italian,dry white wine
20027,italian,red bell pepper
10923,italian,black pepper
10923,italian,fresh thyme
10923,italian,onions
10923,italian,biscuits
10923,italian,olive oil
10923,italian,butternut squash
10923,italian,kosher salt
10923,italian,cannellini beans
10923,italian,spinach
10923,italian,parmesan cheese
10923,italian,diced tomatoes
8320,greek,tomatoes
8320,greek,large garlic cloves
8320,greek,hothouse cucumber
8320,greek,olive oil
8320,greek,feta cheese crumbles
8320,greek,spinach leaves
8320,greek,fresh lemon juice
8320,greek,brine-cured olives
8320,greek,pita bread rounds
8320,greek,fresh basil leaves
46956,brazilian,butter
46956,brazilian,chocolate sprinkles
46956,brazilian,bows
46956,brazilian,cocoa powder
46956,brazilian,sweetened condensed milk
3467,italian,leeks
3467,italian,flat leaf parsley
3467,italian,olive oil
3467,italian,garlic cloves
3467,italian,fresh tarragon
3467,italian,grated lemon peel
3467,italian,asparagus
3467,italian,low salt chicken broth
22781,mexican,canned chicken broth
22781,mexican,rotisserie chicken
22781,mexican,salsa
22781,mexican,vegetable oil
22781,mexican,white hominy
22781,mexican,onions
33916,italian,egg yolks
33916,italian,forest fruit
33916,italian,lemon
33916,italian,superfine sugar
33916,italian,Grand Marnier
4927,japanese,firmly packed light brown sugar
4927,japanese,vegetable oil
4927,japanese,fresh ginger
4927,japanese,kabocha squash
4927,japanese,soy sauce
4927,japanese,rice vinegar
4927,japanese,sake
4927,japanese,white miso
4927,japanese,toasted sesame oil
29872,jamaican,clove
29872,jamaican,garlic powder
29872,jamaican,sea salt
29872,jamaican,ground allspice
29872,jamaican,lime
29872,jamaican,ground black pepper
29872,jamaican,cilantro leaves
29872,jamaican,ground cinnamon
29872,jamaican,ground nutmeg
29872,jamaican,salt
29872,jamaican,cumin seed
29872,jamaican,dried thyme
29872,jamaican,red pepper flakes
29872,jamaican,cane sugar
8886,mexican,cauliflower
8886,mexican,onions
8886,mexican,bell pepper
8886,mexican,poblano peppers
8886,mexican,chorizo sausage
8886,mexican,mushrooms
25980,greek,honey
25980,greek,lemon
25980,greek,orange juice
25980,greek,greek yogurt
25980,greek,kosher salt
25980,greek,apple cider vinegar
25980,greek,fresh oregano
25980,greek,cucumber
25980,greek,fresh dill
25980,greek,boneless skinless chicken breasts
25980,greek,garlic
25980,greek,carrots
25980,greek,pita bread
25980,greek,ground black pepper
25980,greek,raisins
25980,greek,juice
25980,greek,canola oil
2796,russian,salmon fillets
2796,russian,butter
2796,russian,shiitake
2796,russian,puff pastry
2796,russian,water
2796,russian,long grain white rice
2796,russian,eggs
2796,russian,leeks
41390,french,sugar
41390,french,all-purpose flour
41390,french,ice water
41390,french,salt
41390,french,unsalted butter
11568,chinese,chicken stock
11568,chinese,egg noodles
11568,chinese,scallions
11568,chinese,soy sauce
11568,chinese,large eggs
11568,chinese,chicken broth
11568,chinese,medium dry sherry
11568,chinese,garlic cloves
11568,chinese,fresh ginger
11568,chinese,sesame oil
44915,chinese,soy sauce
44915,chinese,dried shiitake mushrooms
44915,chinese,bamboo shoots
44915,chinese,sugar
44915,chinese,peeled fresh ginger
44915,chinese,pork butt
44915,chinese,cold water
44915,chinese,Shaoxing wine
44915,chinese,low salt chicken broth
44915,chinese,shanghai noodles
44915,chinese,peanut oil
44915,chinese,cabbage
14518,chinese,mushrooms
14518,chinese,corn starch
14518,chinese,soy sauce
14518,chinese,dry sherry
14518,chinese,iceberg lettuce
14518,chinese,chili flakes
14518,chinese,rice noodles
14518,chinese,salad oil
14518,chinese,water chestnuts
14518,chinese,lean beef
14518,chinese,sliced green onions
43706,french,vegetables
43706,french,cayenne pepper
43706,french,red wine vinegar
43706,french,mayonaise
43706,french,garlic
43706,french,roasted red peppers
31812,mexican,tomatoes
31812,mexican,sour cream
31812,mexican,shredded Monterey Jack cheese
31812,mexican,salsa
31812,mexican,ground beef
31812,mexican,taco seasoning mix
31812,mexican,corn tortillas
31812,mexican,chopped onion
31812,mexican,iceberg lettuce
16843,italian,salt
16843,italian,large shrimp
16843,italian,marinara sauce
16843,italian,flat leaf parsley
16843,italian,garlic cloves
16843,italian,extra-virgin olive oil
16843,italian,fresh basil leaves
10803,italian,ground black pepper
10803,italian,salt
10803,italian,marsala wine
10803,italian,bacon
10803,italian,fresh mushrooms
10803,italian,cold water
10803,italian,butter
10803,italian,all-purpose flour
10803,italian,garlic powder
10803,italian,chicken meat
10803,italian,corn starch
18573,japanese,dashi
18573,japanese,oil
18573,japanese,sugar
18573,japanese,mirin
18573,japanese,carrots
18573,japanese,sake
18573,japanese,sesame seeds
18573,japanese,gobo root
18573,japanese,soy sauce
18573,japanese,hot pepper
956,italian,salted butter
956,italian,fresh parsley
956,italian,parmesan cheese
956,italian,garlic paste
41945,cajun_creole,ground black pepper
41945,cajun_creole,butter
41945,cajun_creole,onions
41945,cajun_creole,soy sauce
41945,cajun_creole,french bread
41945,cajun_creole,beef broth
41945,cajun_creole,garlic powder
41945,cajun_creole,shredded swiss cheese
41945,cajun_creole,creole style seasoning
41945,cajun_creole,pasta sauce
41945,cajun_creole,grated parmesan cheese
41945,cajun_creole,all-purpose flour
14247,italian,cider vinegar
14247,italian,garlic cloves
14247,italian,grana padano
14247,italian,tomato paste
14247,italian,dry white wine
14247,italian,pork butt roast
14247,italian,celery ribs
14247,italian,cannellini beans
14247,italian,onions
14247,italian,orecchiette
14247,italian,reduced sodium chicken broth
14247,italian,extra-virgin olive oil
14247,italian,dried oregano
11991,indian,water
11991,indian,salt
11991,indian,unsalted butter
11991,indian,basmati rice
207,southern_us,powdered sugar
207,southern_us,self rising flour
207,southern_us,canola oil
207,southern_us,milk
207,southern_us,strawberries
207,southern_us,sugar
207,southern_us,vanilla extract
207,southern_us,eggs
207,southern_us,jello
207,southern_us,softened butter
43405,indian,diced onions
43405,indian,half & half
43405,indian,salt
43405,indian,serrano chile
43405,indian,spinach
43405,indian,yoghurt
43405,indian,garlic cloves
43405,indian,chiles
43405,indian,ginger
43405,indian,ghee
43405,indian,nutmeg
43405,indian,soft tofu
43405,indian,cayenne pepper
43405,indian,ground cumin
22905,southern_us,sugar
22905,southern_us,cinnamon
22905,southern_us,canola oil
22905,southern_us,yellow corn meal
22905,southern_us,half & half
22905,southern_us,salt
22905,southern_us,honey
22905,southern_us,butter
22905,southern_us,eggs
22905,southern_us,baking powder
22905,southern_us,all-purpose flour
45912,french,russet potatoes
45912,french,cucumber
45912,french,chopped fresh chives
45912,french,vegetable broth
45912,french,radishes
45912,french,butter
45912,french,leeks
45912,french,whipping cream
5633,southern_us,ground black pepper
5633,southern_us,salt
5633,southern_us,onions
5633,southern_us,vegetable oil
5633,southern_us,celery
5633,southern_us,water
5633,southern_us,peeled shrimp
5633,southern_us,fresh parsley
5633,southern_us,chopped green bell pepper
5633,southern_us,all-purpose flour
6569,italian,fresh basil
6569,italian,eggplant
6569,italian,shredded mozzarella cheese
6569,italian,crushed tomatoes
6569,italian,grated parmesan cheese
6569,italian,minced garlic
6569,italian,large egg yolks
6569,italian,panko breadcrumbs
6569,italian,olive oil
6569,italian,ricotta cheese
23846,italian,prosciutto
23846,italian,bread ciabatta
23846,italian,garlic cloves
23846,italian,ground black pepper
23846,italian,fresh parmesan cheese
5180,spanish,large egg yolks
5180,spanish,lemon juice
5180,spanish,large garlic cloves
5180,spanish,large eggs
5180,spanish,canola oil
5180,spanish,kosher salt
5180,spanish,extra-virgin olive oil
4463,indian,boneless chicken skinless thigh
4463,indian,large garlic cloves
4463,indian,ground coriander
4463,indian,chopped cilantro fresh
4463,indian,ground cumin
4463,indian,peeled fresh ginger
4463,indian,purple onion
4463,indian,fresh lemon juice
4463,indian,ground turmeric
4463,indian,tomatoes
4463,indian,ground red pepper
4463,indian,salt
4463,indian,greek yogurt
4463,indian,canola oil
4463,indian,garam masala
4463,indian,paprika
4463,indian,garlic cloves
4463,indian,basmati rice
38148,cajun_creole,eggs
38148,cajun_creole,egg yolks
38148,cajun_creole,pears
38148,cajun_creole,almonds
38148,cajun_creole,custard
38148,cajun_creole,sugar
38148,cajun_creole,butter
38148,cajun_creole,puff pastry sheets
38148,cajun_creole,flour
38148,cajun_creole,cocoa powder
9295,vietnamese,water
9295,vietnamese,garlic cloves
9295,vietnamese,fresh mint
9295,vietnamese,fish sauce
9295,vietnamese,rice vermicelli
9295,vietnamese,shrimp
9295,vietnamese,lettuce leaves
9295,vietnamese,carrots
9295,vietnamese,rice paper
9295,vietnamese,sugar
9295,vietnamese,rice vinegar
9295,vietnamese,beansprouts
24458,italian,sugar
24458,italian,golden brown sugar
24458,italian,all-purpose flour
24458,italian,fennel seeds
24458,italian,ground cloves
24458,italian,large eggs
24458,italian,cinnamon sticks
24458,italian,vanilla ice cream
24458,italian,water
24458,italian,salt
24458,italian,marsala wine
24458,italian,unsalted butter
24458,italian,calimyrna figs
462,southern_us,tea leaves
462,southern_us,lemon
462,southern_us,tea bags
462,southern_us,ice cubes
462,southern_us,mint sprigs
462,southern_us,granulated sugar
35199,southern_us,sweet tea
35199,southern_us,vodka
35199,southern_us,fresh mint
151,french,vanilla beans
151,french,red wine
151,french,sugar
151,french,large egg yolks
151,french,armagnac
151,french,fennel seeds
151,french,milk
151,french,salt
151,french,prunes
151,french,large egg whites
151,french,all-purpose flour
39481,chinese,soy sauce
39481,chinese,apple cider vinegar
39481,chinese,corn starch
39481,chinese,green bell pepper
39481,chinese,garlic powder
39481,chinese,yellow onion
39481,chinese,cold water
39481,chinese,ketchup
39481,chinese,onion salt
39481,chinese,red bell pepper
39481,chinese,sugar
39481,chinese,boneless skinless chicken breasts
39481,chinese,oil
31084,chinese,soy sauce
31084,chinese,mushrooms
31084,chinese,non stick spray
31084,chinese,fresh ginger
31084,chinese,sesame oil
31084,chinese,corn starch
31084,chinese,minced garlic
31084,chinese,green onions
31084,chinese,carrots
31084,chinese,green cabbage
31084,chinese,egg roll wrappers
31084,chinese,vegetable oil
46820,british,butter
46820,british,mashed potatoes
46820,british,onions
46820,british,savoy cabbage
46820,british,salt
46820,british,pepper
48508,chinese,white onion
48508,chinese,peas
48508,chinese,boneless skinless chicken breasts
48508,chinese,rice
48508,chinese,light soy sauce
48508,chinese,garlic
48508,chinese,eggs
48508,chinese,sesame oil
21597,mexican,taco seasoning mix
21597,mexican,garlic
21597,mexican,cheddar cheese
21597,mexican,fat-free cottage cheese
21597,mexican,low fat tortilla chip
21597,mexican,light sour cream
21597,mexican,bell pepper
21597,mexican,onions
21597,mexican,taco sauce
21597,mexican,ground chicken breast
7892,filipino,water
7892,filipino,yellow onion
7892,filipino,whole peppercorn
7892,filipino,potatoes
7892,filipino,chuck
7892,filipino,fish sauce
7892,filipino,bananas
7892,filipino,long green beans
7892,filipino,baby bok choy
7892,filipino,napa cabbage
34984,mexican,tomatoes
34984,mexican,salt
34984,mexican,pepper
34984,mexican,white onion
34984,mexican,garlic cloves
34984,mexican,tomatillos
44511,thai,green cabbage
44511,thai,cherry tomatoes
44511,thai,garlic
44511,thai,dried shrimp
44511,thai,lime
44511,thai,tamarind juice
44511,thai,carrots
44511,thai,long beans
44511,thai,palm sugar
44511,thai,english cucumber
44511,thai,green papaya
44511,thai,unsalted roasted peanuts
44511,thai,thai chile
44511,thai,Thai fish sauce
13116,jamaican,finely chopped onion
13116,jamaican,scallions
13116,jamaican,dumpling wrappers
13116,jamaican,dry bread crumbs
13116,jamaican,curry powder
13116,jamaican,vegetable oil
13116,jamaican,ground beef
13116,jamaican,dried thyme
13116,jamaican,hot sauce
29032,italian,dried currants
29032,italian,rosemary
29032,italian,unsalted butter
29032,italian,garlic cloves
29032,italian,pork shoulder boston butt
29032,italian,black peppercorns
29032,italian,crushed tomatoes
29032,italian,ground nutmeg
29032,italian,freshly ground pepper
29032,italian,hot water
29032,italian,oregano
29032,italian,ground cloves
29032,italian,kale
29032,italian,grated parmesan cheese
29032,italian,cavatelli
29032,italian,bay leaf
29032,italian,celery ribs
29032,italian,kosher salt
29032,italian,olive oil
29032,italian,dry red wine
29032,italian,carrots
29032,italian,onions
20496,southern_us,sugar
20496,southern_us,baking powder
20496,southern_us,sweet potatoes
20496,southern_us,salt
20496,southern_us,baking soda
20496,southern_us,butter
20496,southern_us,whole milk
20496,southern_us,all-purpose flour
25405,italian,olive oil
25405,italian,feta cheese crumbles
25405,italian,pizza crust
25405,italian,kalamata
25405,italian,pizza sauce
25405,italian,plum tomatoes
25405,italian,mozzarella cheese
25405,italian,purple onion
36487,indian,clove
36487,indian,spinach
36487,indian,butter
36487,indian,cumin seed
36487,indian,onions
36487,indian,tomatoes
36487,indian,potatoes
36487,indian,salt
36487,indian,asafoetida powder
36487,indian,plain flour
36487,indian,garam masala
36487,indian,ginger
36487,indian,lemon juice
36487,indian,ground turmeric
36487,indian,ground cinnamon
36487,indian,chili powder
36487,indian,green chilies
36487,indian,ghee
38674,mexican,baking soda
38674,mexican,chicken
38674,mexican,corn husks
38674,mexican,masa harina
38674,mexican,chicken stock
38674,mexican,salt
38674,mexican,salsa verde
38674,mexican,lard
9732,greek,sugar
9732,greek,olive oil
9732,greek,large eggs
9732,greek,garlic cloves
9732,greek,clove
9732,greek,crushed tomatoes
9732,greek,feta cheese
9732,greek,salt
9732,greek,dried oregano
9732,greek,black pepper
9732,greek,eggplant
9732,greek,cinnamon
9732,greek,onions
9732,greek,penne
9732,greek,milk
9732,greek,unsalted butter
9732,greek,all-purpose flour
9732,greek,ground lamb
33823,chinese,mandarin orange segments
33823,chinese,unflavored gelatin
33823,chinese,white sugar
33823,chinese,almond extract
33823,chinese,milk
33823,chinese,boiling water
49267,irish,sugar
49267,irish,parsley
49267,irish,cilantro
49267,irish,garlic cloves
49267,irish,chicken stock
49267,irish,potatoes
49267,irish,bacon
49267,irish,salt
49267,irish,celery
49267,irish,stewing beef
49267,irish,worcestershire sauce
49267,irish,extra-virgin olive oil
49267,irish,carrots
49267,irish,parsnips
49267,irish,breakfast sausages
49267,irish,basil
49267,irish,pearl barley
49267,irish,onions
33891,mexican,sugar
33891,mexican,whipping cream
33891,mexican,eggs
33891,mexican,semisweet chocolate
33891,mexican,ground cinnamon
33891,mexican,sliced almonds
33891,mexican,orange peel
33891,mexican,grated orange peel
33891,mexican,half & half
42789,thai,shiitake
42789,thai,button mushrooms
42789,thai,fresh lime juice
42789,thai,kaffir lime leaves
42789,thai,extra firm tofu
42789,thai,vegetable broth
42789,thai,ground turmeric
42789,thai,rice stick noodles
42789,thai,lemon grass
42789,thai,Thai red curry paste
42789,thai,galangal
42789,thai,brown sugar
42789,thai,crushed red pepper flakes
42789,thai,coconut milk
3609,italian,all purpose unbleached flour
3609,italian,active dry yeast
3609,italian,warm water
3609,italian,salt
3609,italian,olive oil
35382,chinese,soy sauce
35382,chinese,garlic powder
35382,chinese,salt
35382,chinese,fried rice
35382,chinese,minced garlic
35382,chinese,boneless skinless chicken breasts
35382,chinese,oil
35382,chinese,pepper
35382,chinese,hoisin sauce
35382,chinese,rice vinegar
35382,chinese,sugar
35382,chinese,water
35382,chinese,crushed red pepper flakes
35382,chinese,corn starch
31817,spanish,unsalted butter
31817,spanish,baguette
31817,spanish,fig jam
31817,spanish,extra-virgin olive oil
31817,spanish,manchego cheese
31817,spanish,serrano ham
9217,italian,tomato paste
9217,italian,ground beef
9217,italian,garlic
9217,italian,white sugar
9217,italian,tomato purée
9217,italian,onions
9217,italian,salt
9217,italian,italian seasoning
49245,greek,golden raisins
49245,greek,garlic cloves
49245,greek,dried oregano
49245,greek,fat free less sodium chicken broth
49245,greek,lemon slices
49245,greek,feta cheese crumbles
49245,greek,capers
49245,greek,chicken breast halves
49245,greek,lemon juice
49245,greek,olive oil
49245,greek,all-purpose flour
49245,greek,onions
17322,moroccan,cooking oil
17322,moroccan,lamb shoulder
17322,moroccan,couscous
17322,moroccan,fresh ginger
17322,moroccan,diced tomatoes
17322,moroccan,garlic cloves
17322,moroccan,ground turmeric
17322,moroccan,fresh coriander
17322,moroccan,sweet potatoes
17322,moroccan,purple onion
17322,moroccan,fresh dates
17322,moroccan,zucchini
17322,moroccan,paprika
17322,moroccan,cinnamon sticks
15035,cajun_creole,light alfredo sauce
15035,cajun_creole,dried thyme
15035,cajun_creole,grated parmesan cheese
15035,cajun_creole,frozen green beans
15035,cajun_creole,green chilies
15035,cajun_creole,dried oregano
15035,cajun_creole,water
15035,cajun_creole,garlic powder
15035,cajun_creole,parsley
15035,cajun_creole,garlic
15035,cajun_creole,red bell pepper
15035,cajun_creole,black pepper
15035,cajun_creole,olive oil
15035,cajun_creole,onion powder
15035,cajun_creole,crushed red pepper flakes
15035,cajun_creole,shrimp
15035,cajun_creole,low-fat milk
15035,cajun_creole,whole wheat pasta
15035,cajun_creole,seasoning salt
15035,cajun_creole,zucchini
15035,cajun_creole,cajun seasoning
15035,cajun_creole,cayenne pepper
15035,cajun_creole,onions
17898,mexican,nutritional yeast
17898,mexican,salsa
17898,mexican,boneless skinless chicken breasts
17898,mexican,garlic powder
17898,mexican,corn tortillas
17898,mexican,olive oil
17898,mexican,onion powder
454,indian,fresh ginger
454,indian,large eggs
454,indian,salt
454,indian,chutney
454,indian,tumeric
454,indian,low-fat greek yogurt
454,indian,cinnamon
454,indian,cumin seed
454,indian,serrano chile
454,indian,fennel seeds
454,indian,coriander seeds
454,indian,vegetable oil
454,indian,chopped onion
454,indian,fresh mint
454,indian,pepper
454,indian,cayenne
454,indian,cilantro
454,indian,lemon juice
454,indian,ground lamb
14817,russian,ground black pepper
14817,russian,butter
14817,russian,salt
14817,russian,carrots
14817,russian,water
14817,russian,shredded cabbage
14817,russian,canned tomatoes
14817,russian,beets
14817,russian,potatoes
14817,russian,diced tomatoes
14817,russian,dried dillweed
14817,russian,chopped green bell pepper
14817,russian,heavy cream
14817,russian,chopped onion
14817,russian,celery
37091,indian,garam masala
37091,indian,ginger
37091,indian,lemon juice
37091,indian,tumeric
37091,indian,paprika
37091,indian,purple onion
37091,indian,cumin
37091,indian,cayenne
37091,indian,garlic
37091,indian,chopped cilantro
37091,indian,plain yogurt
37091,indian,cilantro
37091,indian,salt
37091,indian,chicken
16188,indian,ground ginger
16188,indian,yoghurt
16188,indian,salt
16188,indian,red chili powder
16188,indian,kasuri methi
16188,indian,masala
16188,indian,pepper
16188,indian,garlic
16188,indian,chicken legs
16188,indian,lemon
16188,indian,meat tenderizer
14818,russian,black pepper
14818,russian,fresh thyme leaves
14818,russian,flat leaf parsley
14818,russian,unsalted butter
14818,russian,walnuts
14818,russian,olive oil
14818,russian,salt
14818,russian,onions
14818,russian,kasha
14818,russian,large eggs
14818,russian,hot water
31055,italian,ground black pepper
31055,italian,fresh oregano
31055,italian,capers
31055,italian,extra-virgin olive oil
31055,italian,coarse salt
31055,italian,garlic cloves
31055,italian,water
31055,italian,crushed red pepper
19186,mexican,sugar
19186,mexican,shredded sharp cheddar cheese
19186,mexican,fresh lemon juice
19186,mexican,chopped cilantro fresh
19186,mexican,olive oil
19186,mexican,tortilla chips
19186,mexican,ground beef
19186,mexican,black beans
19186,mexican,frozen corn
19186,mexican,sour cream
19186,mexican,dried oregano
19186,mexican,tomato sauce
19186,mexican,chili powder
19186,mexican,garlic cloves
19186,mexican,onions
1511,italian,large eggs
1511,italian,bittersweet chocolate
1511,italian,sugar
1511,italian,almond extract
1511,italian,unsalted pistachios
1511,italian,fresh lemon juice
1511,italian,whole milk
31935,french,pepper
31935,french,salt
31935,french,nutmeg
31935,french,Emmenthal
31935,french,ham
31935,french,milk
31935,french,all-purpose flour
31935,french,eggs
31935,french,unsalted butter
31935,french,onions
1899,chinese,spring onions
1899,chinese,dried rice noodles
1899,chinese,capsicum
1899,chinese,onions
1899,chinese,dark soy sauce
1899,chinese,rice wine
1899,chinese,olive oil spray
1899,chinese,cooked chicken
1899,chinese,beansprouts
46209,french,kosher salt
46209,french,lemon juice
46209,french,sauvignon blanc
46209,french,sugar
46209,french,tart
11285,mexican,pork stew meat
11285,mexican,salt
11285,mexican,tomatoes
11285,mexican,tomatillos
11285,mexican,chile pepper
11285,mexican,pepper
11285,mexican,garlic
18099,chinese,fresh ginger root
18099,chinese,szechwan peppercorns
18099,chinese,peanut oil
18099,chinese,long green chilies
18099,chinese,garlic
18099,chinese,dried chile
18099,chinese,Shaoxing wine
18099,chinese,boneless chicken
18099,chinese,corn starch
18099,chinese,soy sauce
18099,chinese,green onions
18099,chinese,salt
18099,chinese,white sugar
26753,chinese,sesame seeds
26753,chinese,spring onions
26753,chinese,garlic
26753,chinese,dark soy sauce
26753,chinese,hoisin sauce
26753,chinese,apple cider
26753,chinese,ginger root
26753,chinese,pork ribs
26753,chinese,vegetable oil
26753,chinese,tomato ketchup
26753,chinese,light soy sauce
26753,chinese,vinegar
26753,chinese,cornflour
23640,french,sugar
23640,french,whole milk
23640,french,all-purpose flour
23640,french,prunes
23640,french,unsalted butter
23640,french,vanilla extract
23640,french,water
23640,french,raisins
23640,french,armagnac
23640,french,powdered sugar
23640,french,large eggs
23640,french,salt
37282,french,parmigiano reggiano cheese
37282,french,ground black pepper
37282,french,fine sea salt
37282,french,extra-virgin olive oil
37282,french,unsalted butter
37282,french,asparagus spears
14266,filipino,kalamansi juice
14266,filipino,onions
14266,filipino,water
14266,filipino,round steaks
14266,filipino,cooking oil
14266,filipino,freshly ground pepper
14266,filipino,dark soy sauce
14266,filipino,garlic
49217,thai,lime juice
49217,thai,chicken breasts
49217,thai,cilantro leaves
49217,thai,sugar
49217,thai,thai basil
49217,thai,vegetable oil
49217,thai,curry paste
49217,thai,wide rice noodles
49217,thai,lime
49217,thai,shallots
49217,thai,coconut milk
49217,thai,minced garlic
49217,thai,reduced sodium soy sauce
49217,thai,vietnamese fish sauce
49217,thai,sliced green onions
36301,mexican,mayonaise
36301,mexican,cheese
36301,mexican,lime
36301,mexican,ground cumin
36301,mexican,corn
36301,mexican,salt
36301,mexican,chili powder
31041,brazilian,cod fillets
31041,brazilian,salt
31041,brazilian,yellow onion
31041,brazilian,clam juice
31041,brazilian,dry bread crumbs
31041,brazilian,large eggs
31041,brazilian,cilantro leaves
31041,brazilian,bay leaf
31041,brazilian,russet potatoes
31041,brazilian,hot sauce
26906,spanish,chorizo
26906,spanish,extra-virgin olive oil
26906,spanish,freshly ground pepper
26906,spanish,brioche
26906,spanish,beefsteak tomatoes
26906,spanish,salt
26906,spanish,flat leaf parsley
26906,spanish,white onion
26906,spanish,dry white wine
26906,spanish,hot smoked paprika
26906,spanish,chicken stock
26906,spanish,large eggs
26906,spanish,garlic
26906,spanish,thyme
32403,filipino,finely chopped onion
32403,filipino,carrots
32403,filipino,ground pork
32403,filipino,lumpia wrappers
32403,filipino,ground beef
32403,filipino,chopped green bell pepper
32403,filipino,oil
26062,french,ground pepper
26062,french,duck drumsticks
26062,french,boned duck breast halves
26062,french,chopped parsley
26062,french,sugar
26062,french,fresh thyme leaves
26062,french,bread crumbs
26062,french,salt
37489,mexican,warm water
37489,mexican,all-purpose flour
37489,mexican,baking powder
37489,mexican,masa harina
37489,mexican,corn kernels
37489,mexican,safflower
37489,mexican,cotija
37489,mexican,coarse salt
30088,italian,jalapeno chilies
30088,italian,mozzarella cheese
30088,italian,meat
30088,italian,vegetables
30088,italian,pizza doughs
30088,italian,pizza sauce
2619,russian,mayonaise
2619,russian,beets
2619,russian,potatoes
2619,russian,eggs
2619,russian,salt
2619,russian,pepper
627,irish,hungarian sweet paprika
627,irish,olive oil
627,irish,garlic
627,irish,sugar pumpkin
627,irish,ground black pepper
627,irish,onions
627,irish,milk
627,irish,leeks
627,irish,chicken stock
627,irish,ground nutmeg
627,irish,cayenne pepper
35717,mexican,canned black beans
35717,mexican,cucumber
35717,mexican,fresh orange juice
35717,mexican,chopped cilantro fresh
35717,mexican,salt
35717,mexican,mango
35717,mexican,jalapeno chilies
35717,mexican,fresh lime juice
19376,italian,pepper
19376,italian,grating cheese
19376,italian,fettucine
19376,italian,flour
19376,italian,ground nutmeg
19376,italian,fresh parsley
19376,italian,25% less sodium chicken broth
19376,italian,Philadelphia Light Cream Cheese
36945,cajun_creole,kosher salt
36945,cajun_creole,green onions
36945,cajun_creole,garlic cloves
36945,cajun_creole,olive oil
36945,cajun_creole,chopped onion
36945,cajun_creole,small red beans
36945,cajun_creole,bay leaves
36945,cajun_creole,long-grain rice
36945,cajun_creole,water
36945,cajun_creole,cajun seasoning
36945,cajun_creole,smoked turkey sausage
40953,indian,serrano peppers
40953,indian,cilantro leaves
40953,indian,vegetable oil
40953,indian,cooked white rice
40953,indian,chili powder
40953,indian,black mustard seeds
40953,indian,kosher salt
40953,indian,garlic
40953,indian,ground turmeric
47893,korean,fresh ginger
47893,korean,garlic
47893,korean,baby back ribs
